SELECT COUNT(*) FROM singer;
SELECT AirportName FROM airports WHERE AirportCode = 'AKO';
SELECT AirportName FROM airports WHERE AirportCode = 'AKO';
SELECT AirportName FROM airports WHERE City = 'Aberdeen';
SELECT AirportName FROM airports WHERE City = 'Aberdeen';
SELECT COUNT(*) AS NumberOfFlights FROM flights f JOIN airports a ON f.SourceAirport = a.AirportCode WHERE a.AirportCode = 'APG';
SELECT COUNT(*) AS NumberOfFlights FROM flights WHERE SourceAirport = 'APG';
SELECT COUNT(*) AS NumberOfFlightsToATO FROM flights WHERE DestAirport = 'ATO';
SELECT COUNT(*) AS NumberOfFlightsIntoATO FROM flights f JOIN airports a ON f.DestAirport = a.AirportCode WHERE a.AirportCode = 'ATO';
SELECT COUNT(*) AS FlightsFromAberdeen FROM flights f JOIN airports a ON f.SourceAirport = a.AirportCode WHERE a.City = 'Aberdeen';
SELECT COUNT(*) AS NumberOfFlights FROM flights f JOIN airports a ON f.SourceAirport = a.AirportCode WHERE a.City = 'Aberdeen';
SELECT COUNT(*) AS NumberOfFlights FROM flights f JOIN airports a ON f.DestAirport = a.AirportCode WHERE a.City = 'Aberdeen';
SELECT COUNT(*) AS NumberOfFlightsArrivingInAberdeen FROM flights f JOIN airports a ON f.DestAirport = a.AirportCode WHERE a.City = 'Aberdeen';
SELECT COUNT(*) AS NumberOfFlights FROM flights f JOIN airports src_airport ON f.SourceAirport = src_airport.AirportCode JOIN airports dest_airport ON f.DestAirport = dest_airport.AirportCode WHERE src_airport.City = 'Aberdeen' AND dest_airport.City = 'Ashley';
SELECT COUNT(*) AS NumberOfFlights FROM flights f JOIN airports a1 ON f.SourceAirport = a1.AirportCode JOIN airports a2 ON f.DestAirport = a2.AirportCode WHERE a1.City = 'Aberdeen' AND a2.City = 'Ashley';
SELECT COUNT(*) AS NumberOfFlights FROM flights f JOIN airlines a ON f.Airline = a.uid WHERE a.Airline = 'JetBlue Airways';
SELECT COUNT(*) AS NumberOfFlights FROM flights f JOIN airlines a ON f.Airline = a.uid WHERE a.Airline = 'JetBlue Airways';
SELECT COUNT(*) AS NumberOfFlights FROM flights f JOIN airlines a ON f.Airline = a.uid JOIN airports ap ON f.DestAirport = ap.AirportCode WHERE a.Airline = 'United Airlines' AND ap.AirportCode = 'ASY';
SELECT COUNT(*) AS NumberOfFlights FROM flights f JOIN airlines a ON f.Airline = a.uid JOIN airports ap ON f.DestAirport = ap.AirportCode WHERE a.Airline = 'United Airlines' AND ap.AirportCode = 'ASY';
SELECT COUNT(*) AS NumberOfFlights FROM flights f JOIN airlines a ON f.Airline = a.uid WHERE a.Airline = 'United Airlines' AND f.SourceAirport = 'AHD';
SELECT COUNT(*) AS NumberOfFlights FROM flights f JOIN airlines a ON f.Airline = a.uid JOIN airports ap ON f.SourceAirport = ap.AirportCode WHERE a.Airline = 'United Airlines' AND f.SourceAirport = 'AHD';
SELECT COUNT(*) AS NumberOfFlights FROM flights f JOIN airlines a ON f.Airline = a.uid JOIN airports ap ON f.DestAirport = ap.AirportCode WHERE a.Airline = 'United Airlines' AND ap.City = 'Aberdeen';
SELECT COUNT(*) AS NumberOfFlights FROM flights f JOIN airlines a ON f.Airline = a.uid JOIN airports ap ON f.DestAirport = ap.AirportCode WHERE a.Airline = 'United Airlines' AND ap.City = 'Aberdeen';
SELECT a.City, COUNT(*) AS ArrivalCount FROM flights f JOIN airports a ON f.DestAirport = a.AirportCode GROUP BY a.City ORDER BY ArrivalCount DESC LIMIT 1;
SELECT airports.City, COUNT(*) AS DestinationCount FROM flights INNER JOIN airports ON flights.DestAirport = airports.AirportCode GROUP BY airports.City ORDER BY DestinationCount DESC LIMIT 1;
SELECT a.City, COUNT(f.FlightNo) AS DepartingFlightsCount FROM flights f JOIN airports a ON f.SourceAirport = a.AirportCode GROUP BY a.City ORDER BY DepartingFlightsCount DESC LIMIT 1;
SELECT a.City, COUNT(f.SourceAirport) AS SourceCount FROM flights f JOIN airports a ON f.SourceAirport = a.AirportCode GROUP BY a.City ORDER BY SourceCount DESC LIMIT 1;
SELECT SourceAirport AS AirportCode FROM flights GROUP BY SourceAirport ORDER BY COUNT(SourceAirport) DESC LIMIT 1;
SELECT SourceAirport AS AirportCode FROM flights GROUP BY SourceAirport ORDER BY COUNT(*) DESC LIMIT 1;
SELECT SourceAirport AS AirportCode FROM flights GROUP BY SourceAirport ORDER BY COUNT(*) ASC LIMIT 1;
SELECT SourceAirport AS AirportCode FROM flights GROUP BY SourceAirport ORDER BY COUNT(*) ASC LIMIT 1;
SELECT airlines.Airline, COUNT(flights.FlightNo) AS NumberOfFlights FROM flights JOIN airlines ON flights.Airline = airlines.uid GROUP BY airlines.Airline ORDER BY NumberOfFlights DESC LIMIT 1;
SELECT a.Airline, COUNT(f.FlightNo) AS FlightCount FROM airlines a JOIN flights f ON a.uid = f.Airline GROUP BY a.Airline ORDER BY FlightCount DESC LIMIT 1;
SELECT a.Abbreviation, a.Country FROM airlines a JOIN ( SELECT Airline, COUNT(*) AS FlightCount FROM flights GROUP BY Airline ) f ON a.uid = f.Airline ORDER BY f.FlightCount ASC LIMIT 1;
SELECT a.Abbreviation, a.Country FROM airlines a JOIN flights f ON a.uid = f.Airline GROUP BY a.Abbreviation ORDER BY COUNT(f.FlightNo) ASC LIMIT 1;
SELECT DISTINCT airlines.Airline FROM airlines JOIN flights ON airlines.uid = flights.Airline WHERE flights.SourceAirport = 'AHD';
SELECT DISTINCT airlines.Airline FROM airlines JOIN flights ON airlines.uid = flights.Airline WHERE flights.SourceAirport = 'AHD';
SELECT DISTINCT airlines.Airline, airlines.Abbreviation, airlines.Country FROM airlines JOIN flights ON airlines.uid = flights.Airline WHERE flights.DestAirport = 'AHD';
SELECT DISTINCT a.Airline FROM airlines a JOIN flights f ON a.uid = f.Airline WHERE f.DestAirport = 'AHD';
SELECT DISTINCT a.Airline FROM airlines a JOIN flights f ON a.uid = f.Airline WHERE f.SourceAirport IN ('APG', 'CVO') GROUP BY a.Airline HAVING COUNT(DISTINCT f.SourceAirport) = 2;
SELECT DISTINCT airlines.Airline FROM airlines JOIN flights ON airlines.uid = flights.Airline WHERE flights.SourceAirport IN ('APG', 'CVO');
SELECT DISTINCT a.Airline FROM airlines a JOIN flights f ON a.uid = f.Airline WHERE f.SourceAirport = 'CVO' AND NOT EXISTS ( SELECT 1 FROM flights f2 WHERE f2.Airline = a.uid AND f2.SourceAirport = 'APG' );
SELECT DISTINCT a.Airline FROM airlines a INNER JOIN flights f ON a.uid = f.Airline AND f.SourceAirport = 'CVO' WHERE NOT EXISTS ( SELECT 1 FROM flights f2 WHERE f2.Airline = a.uid AND f2.SourceAirport = 'APG' );
SELECT airlines.Airline, COUNT(flights.FlightNo) AS FlightCount FROM flights JOIN airlines ON flights.Airline = airlines.uid GROUP BY airlines.Airline HAVING COUNT(flights.FlightNo) >= 10;
SELECT a.Airline, COUNT(f.FlightNo) AS FlightCount FROM airlines a JOIN flights f ON a.uid = f.Airline GROUP BY a.Airline HAVING COUNT(f.FlightNo) >= 10;
SELECT a.Airline, COUNT(f.FlightNo) AS NumberOfFlights FROM airlines a JOIN flights f ON a.uid = f.Airline GROUP BY a.Airline HAVING COUNT(f.FlightNo) < 200;
SELECT a.Airline, COUNT(f.FlightNo) AS FlightCount FROM airlines a JOIN flights f ON a.uid = f.Airline GROUP BY a.Airline HAVING FlightCount < 200;
SELECT flights.FlightNo FROM flights JOIN airlines ON flights.Airline = airlines.uid WHERE airlines.Airline = 'United Airlines';
SELECT f.FlightNo FROM flights f JOIN airlines a ON f.Airline = a.uid WHERE a.Airline = 'United Airlines';
SELECT f.FlightNo FROM flights f JOIN airports a ON f.SourceAirport = a.AirportCode WHERE a.AirportCode = 'APG';
SELECT f.FlightNo FROM flights f JOIN airports a ON f.SourceAirport = a.AirportCode WHERE a.AirportCode = 'APG';
SELECT f.FlightNo FROM flights f JOIN airports a ON f.DestAirport = a.AirportCode WHERE a.AirportCode = 'APG';
SELECT f.FlightNo FROM flights f JOIN airports a ON f.DestAirport = a.AirportCode WHERE a.AirportCode = 'APG';
SELECT f.FlightNo FROM flights f JOIN airports a ON f.SourceAirport = a.AirportCode WHERE a.City = 'Aberdeen';
SELECT f.FlightNo FROM flights f JOIN airports a ON f.SourceAirport = a.AirportCode WHERE a.City = 'Aberdeen';
SELECT f.FlightNo FROM flights f JOIN airports a ON f.DestAirport = a.AirportCode WHERE a.City = 'Aberdeen';
SELECT f.FlightNo FROM flights f JOIN airports a ON f.DestAirport = a.AirportCode WHERE a.City = 'Aberdeen';
SELECT COUNT(*) AS NumberOfFlights FROM flights f JOIN airports a ON f.DestAirport = a.AirportCode WHERE a.City IN ('Aberdeen', 'Abilene');
SELECT COUNT(*) AS NumberOfFlights FROM flights WHERE DestAirport IN ('ABZ', 'ACT');
SELECT DISTINCT a.AirportName FROM airports AS a LEFT JOIN flights AS f ON a.AirportCode = f.SourceAirport OR a.AirportCode = f.DestAirport WHERE f.FlightNo IS NULL;
SELECT DISTINCT AirportCode FROM ( SELECT SourceAirport AS AirportCode FROM flights UNION SELECT DestAirport AS AirportCode FROM flights ) AS AllFlights EXCEPT SELECT AirportCode FROM airports;
SELECT COUNT(*) AS NumberOfEmployees FROM employee;
SELECT COUNT(*) AS NumberOfEmployees FROM employee;
SELECT * FROM "employee" ORDER BY "Age" ASC;
SELECT Name FROM employee ORDER BY Age ASC;
SELECT City, COUNT(*) AS NumberOfEmployees FROM employee GROUP BY City;
SELECT City, COUNT(*) AS NumberOfEmployees FROM employee GROUP BY City;
SELECT City FROM employee WHERE Age < 30 GROUP BY City HAVING COUNT(Employee_ID) > 1;
SELECT City FROM employee WHERE Age < 30 GROUP BY City HAVING COUNT(Employee_ID) > 1;
SELECT Location, COUNT(DISTINCT Shop_ID) AS NumberOfShops FROM shop GROUP BY Location ORDER BY NumberOfShops DESC;
SELECT Location, COUNT(Shop_ID) AS NumberOfShops FROM shop GROUP BY Location;
SELECT s."Manager_name", s."District" FROM shop s WHERE s."Number_products" = (SELECT MAX(Number_products) FROM shop);
SELECT s."Manager_name", s."District" FROM "shop" s WHERE s."Number_products" = ( SELECT MAX("Number_products") FROM "shop" );
SELECT MIN(Number_products) AS Min_Products, MAX(Number_products) AS Max_Products FROM shop;
SELECT MIN(Number_products) AS Min_Products, MAX(Number_products) AS Max_Products FROM shop;
SELECT Name, Location, District FROM shop ORDER BY Number_products DESC;
SELECT Name, Location, District FROM shop ORDER BY Number_products DESC;
SELECT Name FROM shop WHERE Number_products > (SELECT AVG(Number_products) FROM shop);
SELECT s."Name" FROM "shop" s WHERE s."Number_products" > (SELECT AVG(s2."Number_products") FROM "shop" s2);
SELECT e."Name" FROM evaluation ev JOIN employee e ON ev."Employee_ID" = e."Employee_ID" GROUP BY e."Name" ORDER BY COUNT(*) DESC LIMIT 1;
SELECT e."Name" FROM "employee" e JOIN "evaluation" ev ON e."Employee_ID" = ev."Employee_ID" GROUP BY e."Employee_ID" ORDER BY COUNT(ev."Year_awarded") DESC LIMIT 1;
SELECT e."Name" FROM evaluation ev JOIN employee e ON ev."Employee_ID" = e."Employee_ID" ORDER BY ev."Bonus" DESC LIMIT 1;
SELECT e."Name" FROM employee e JOIN evaluation ev ON e."Employee_ID" = ev."Employee_ID" ORDER BY ev."Bonus" DESC LIMIT 1;
SELECT e.Name FROM employee e LEFT JOIN evaluation ev ON e.Employee_ID = ev.Employee_ID WHERE ev.Employee_ID IS NULL;
SELECT e.Name FROM employee e LEFT JOIN evaluation ev ON e.Employee_ID = ev.Employee_ID WHERE ev.Employee_ID IS NULL;
SELECT s."Name" AS Shop_Name FROM "shop" s JOIN ( SELECT h."Shop_ID", COUNT(*) AS Employee_Count FROM "hiring" h GROUP BY h."Shop_ID" ORDER BY Employee_Count DESC LIMIT 1 ) AS shop_employee_count ON s."Shop_ID" = shop_employee_count."Shop_ID";
SELECT s."Name", COUNT(h."Employee_ID") AS NumberOfEmployees FROM shop s JOIN hiring h ON s."Shop_ID" = h."Shop_ID" GROUP BY s."Shop_ID" ORDER BY NumberOfEmployees DESC LIMIT 1;
SELECT s."Name" FROM shop s LEFT JOIN hiring h ON s."Shop_ID" = h."Shop_ID" WHERE h."Employee_ID" IS NULL;
SELECT s.Name AS Shop_Names_With_No_Employees FROM shop s LEFT JOIN hiring h ON s.Shop_ID = h.Shop_ID WHERE h.Employee_ID IS NULL;
SELECT s."Name" AS Shop_Name, COUNT(h."Employee_ID") AS Number_of_Employees FROM "shop" s JOIN "hiring" h ON s."Shop_ID" = h."Shop_ID" GROUP BY s."Name";
SELECT s."Name" AS Shop_Name, COUNT(h."Employee_ID") AS Number_of_Employees FROM "shop" s JOIN "hiring" h ON s."Shop_ID" = h."Shop_ID" GROUP BY s."Name";
SELECT SUM(Bonus) AS Total_Bonus FROM evaluation;
SELECT SUM(Bonus) AS Total_Bonus FROM evaluation;
SELECT * FROM "hiring";
SELECT * FROM "hiring";
SELECT DISTINCT s1.District FROM shop s1 JOIN shop s2 ON s1.District = s2.District AND s2.Number_products < 3000 WHERE s1.Number_products > 10000;
SELECT DISTINCT s1.District FROM shop s1 JOIN shop s2 ON s1.District = s2.District WHERE s1.Number_products < 3000 AND s2.Number_products > 10000;
SELECT COUNT(DISTINCT Location) AS distinct_locations FROM shop;
SELECT COUNT(DISTINCT Location) AS Distinct_Store_Locations FROM shop;
SELECT COUNT(*) AS NumberOfDocuments FROM Documents;
SELECT COUNT(*) AS NumberOfDocuments FROM Documents;
SELECT Document_ID, Document_Name, Document_Description FROM Documents;
SELECT Document_ID, Document_Name, Document_Description FROM Documents;
SELECT `Document_Name`, `Template_ID` FROM Documents WHERE `Document_Description` LIKE '%w%';
SELECT `Document_Name`, `Template_ID` FROM Documents WHERE `Document_Description` LIKE '%w%';
SELECT Document_ID, Template_ID, Document_Description FROM Documents WHERE Document_Name = 'Robbin CV';
INSERT INTO Documents (`Document_ID`, `Template_ID`, `Document_Name`, `Document_Description`, `Other_Details`) VALUES (987654, 30, 'Robbin CV', 'A sample CV for Robbin', NULL);
SELECT COUNT(DISTINCT Template_ID) AS UniqueTemplates FROM Documents;
SELECT COUNT(DISTINCT Template_ID) AS NumberOfDifferentTemplates FROM Documents;
SELECT COUNT(*) AS NumberOfDocumentsUsingPPT FROM Documents d JOIN Templates t ON d.Template_ID = t.Template_ID WHERE t.Type_Code = 'PPT';
SELECT COUNT(*) AS NumberOfDocumentsUsingPPT FROM Documents WHERE Template_ID = 21;
SELECT Template_ID, COUNT(Document_ID) AS NumberOfDocuments FROM Documents GROUP BY Template_ID;
SELECT Template_ID, COUNT(*) AS NumberOfDocuments FROM Documents GROUP BY Template_ID;
SELECT Template_ID, COUNT(*) AS Count FROM Documents GROUP BY Template_ID ORDER BY Count DESC LIMIT 1;
SELECT Template_ID, COUNT(*) AS Count FROM Documents GROUP BY Template_ID ORDER BY Count DESC LIMIT 1;
SELECT Template_ID FROM Documents GROUP BY Template_ID HAVING COUNT(Document_ID) > 1;
SELECT Template_ID FROM Documents GROUP BY Template_ID HAVING COUNT(DISTINCT Document_ID) > 1;
SELECT t.Template_ID FROM Templates t LEFT JOIN Documents d ON t.Template_ID = d.Template_ID WHERE d.Document_ID IS NULL;
SELECT DISTINCT Template_ID FROM Documents;
SELECT COUNT(DISTINCT Template_ID) AS NumberOfTemplates FROM Documents;
SELECT COUNT(DISTINCT Template_ID) AS NumberOfTemplates FROM Documents;
SELECT t.Template_ID, t.Version, tt.Type_Code FROM Templates t JOIN TemplateTypes tt ON t.Type_Code = tt.Type_Code;
SELECT Template_ID, Version_Number, Type_Code FROM Templates;
SELECT DISTINCT Template_ID FROM Documents;
SELECT DISTINCT Template_Type_Code FROM Templates;
SELECT Template_ID FROM Templates WHERE Template_Type_Code IN ('PP', 'PPT');
SELECT Template_ID FROM Templates WHERE Code = 'PP' OR Code = 'PPT';
SELECT;
SELECT COUNT(DISTINCT Template_ID) AS NumberOfCVTemplates FROM Documents WHERE Template_ID = (SELECT Template_ID FROM Templates WHERE Template_Name = 'CV');
SELECT DISTINCT Template_Type_Code FROM Templates WHERE Version_Number > 5;
SELECT Version_Number, Template_Type_Code FROM Templates WHERE Version_Number > 5;
SELECT Template_Type_Code, COUNT(*) AS NumberOfTemplates FROM Templates GROUP BY Template_Type_Code;
SELECT Template_Type_Code, COUNT(*) AS NumberOfTemplates FROM Templates GROUP BY Template_Type_Code;
SELECT Template_Type_Code, COUNT(*) AS NumberOfTemplates FROM Templates GROUP BY Template_Type_Code ORDER BY NumberOfTemplates DESC LIMIT 1;
SELECT Template_Type, COUNT(*) AS Count FROM Templates GROUP BY Template_Type ORDER BY Count DESC LIMIT 1;
SELECT Template_ID FROM Documents GROUP BY Template_ID HAVING COUNT(Document_ID) < 3;
SELECT Template_ID FROM Templates GROUP BY Template_ID HAVING COUNT(Template_ID) < 3;
SELECT Template_ID, MIN(Version) AS Smallest_Version FROM Templates GROUP BY Template_ID ORDER BY Smallest_Version ASC LIMIT 1;
SELECT t.Template_Type_Code, MIN(t.Version) AS Lowest_Version FROM Templates t GROUP BY t.Template_Type_Code;
SELECT t.Template_Type_Code FROM Documents d JOIN Templates t ON d.Template_ID = t.Template_ID WHERE d.Document_Name = 'How to write a CV';
SELECT Template_ID FROM Documents WHERE Document_Name = 'Database';
SELECT d.Document_Name FROM Documents d JOIN Templates t ON d.Template_ID = t.Template_ID WHERE t.Template_Type_Code LIKE 'BK%';
SELECT d.Document_Name FROM Documents d JOIN Templates t ON d.Template_ID = t.Template_ID WHERE t.Template_Code = 'BK';
SELECT Template_ID, COUNT(DISTINCT Document_ID) AS NumberOfDocuments FROM Documents GROUP BY Template_ID;
SELECT Template_Type AS Type, COUNT(*) AS NumberOfDocuments FROM Templates GROUP BY Template_Type;
SELECT Template_ID, COUNT(*) AS NumberOfDocuments FROM Documents GROUP BY Template_ID ORDER BY NumberOfDocuments DESC LIMIT 1;
SELECT Template_ID, COUNT(*) AS UsageCount FROM Documents GROUP BY Template_ID ORDER BY UsageCount DESC LIMIT 1;
SELECT t.Template_Type_Code FROM Templates t LEFT JOIN Documents d ON t.Template_Type_Code = d.Template_ID WHERE d.Document_ID IS NULL;
SELECT DISTINCT t.Template_ID FROM Templates t LEFT JOIN Documents d ON t.Template_ID = d.Template_ID WHERE d.Document_ID IS NULL;
SELECT Template_ID, Template_Type_Code, Template_Description FROM Templates;
SELECT Template_ID, Template_Description FROM Templates;
SELECT Description FROM Template_Types WHERE Template_Type_Code = 'AD';
SELECT Description FROM TemplateTypes WHERE TemplateTypeCode = 'AD';
SELECT;
SELECT Template_Type_Code FROM Templates WHERE Template_Description = 'Book';
SELECT DISTINCT t.Template_Description FROM Templates t JOIN Documents d ON t.Template_ID = d.Template_ID;
SELECT DISTINCT Document_Description FROM Documents WHERE Template_ID IS NOT NULL;
SELECT Template_ID FROM Templates WHERE Template_Type_Description = 'Presentation';
SELECT Template_ID FROM Templates WHERE Template_Description = 'Presentation';
SELECT COUNT(*) AS Total_Paragraphs FROM Paragraphs;
SELECT COUNT(*) AS NumberOfParagraphs FROM Paragraphs;
SELECT COUNT(*) AS NumberOfParagraphs FROM Paragraphs WHERE Document_ID = (SELECT Document_ID FROM Documents WHERE Document_Name = 'How to read a book');
SELECT;
SELECT * FROM Paragraphs WHERE Paragraph_Text = 'Korea';
SELECT * FROM Paragraphs WHERE Paragraph_Text = 'Korea';
SELECT p.Paragraph_ID, p.Paragraph_Text FROM Paragraphs p JOIN Documents d ON p.Document_ID = d.Document_ID WHERE d.Document_Name = 'Welcome to NY';
SELECT Document_ID, Document_Name FROM Documents;
SELECT Paragraph_Text FROM Paragraphs WHERE Document_ID = 2394;
SELECT;
SELECT d.Document_ID, COUNT(p.Paragraph_ID) AS NumberOfParagraphs FROM Documents d LEFT JOIN Paragraphs p ON d.Document_ID = p.Document_ID GROUP BY d.Document_ID ORDER BY d.Document_ID;
SELECT Document_ID, COUNT(Paragraph_ID) AS NumberOfParagraphs FROM Paragraphs GROUP BY Document_ID ORDER BY Document_ID;
SELECT d.Document_ID, d.Document_Name, COUNT(p.Paragraph_ID) AS NumberOfParagraphs FROM Documents d LEFT JOIN Paragraphs p ON d.Document_ID = p.Document_ID GROUP BY d.Document_ID, d.Document_Name;
SELECT D.`Document_ID`, D.`Document_Name`, COUNT(P.`Paragraph_ID`) AS NumberOfParagraphs FROM Documents D LEFT JOIN Paragraphs P ON D.`Document_ID` = P.`Document_ID` GROUP BY D.`Document_ID`, D.`Document_Name`;
SELECT d.Document_ID FROM Documents d JOIN Paragraphs p ON d.Document_ID = p.Document_ID GROUP BY d.Document_ID HAVING COUNT(p.Paragraph_ID) >= 2;
SELECT Document_ID FROM Paragraphs GROUP BY Document_ID HAVING COUNT(Paragraph_ID) >= 2;
SELECT d.Document_ID, d.Document_Name FROM Documents d JOIN Paragraphs p ON d.Document_ID = p.Document_ID GROUP BY d.Document_ID, d.Document_Name ORDER BY COUNT(p.Paragraph_ID) DESC LIMIT 1;
SELECT d.Document_ID, d.Document_Name FROM Documents d JOIN ( SELECT Document_ID, COUNT(*) AS Paragraph_Count FROM Paragraphs GROUP BY Document_ID ) p ON d.Document_ID = p.Document_ID ORDER BY p.Paragraph_Count DESC LIMIT 1;
SELECT Document_ID FROM Paragraphs GROUP BY Document_ID ORDER BY COUNT(*) ASC LIMIT 1;
SELECT Document_ID FROM Paragraphs GROUP BY Document_ID ORDER BY COUNT(*) ASC LIMIT 1;
SELECT Document_ID FROM Paragraphs GROUP BY Document_ID HAVING COUNT(Paragraph_ID) BETWEEN 1 AND 2;
SELECT Document_ID FROM Paragraphs GROUP BY Document_ID HAVING COUNT(Paragraph_ID) BETWEEN 1 AND 2;
SELECT Document_ID FROM Paragraphs WHERE Paragraph_Text IN ('Brazil', 'Ireland');
SELECT d.Document_ID FROM Documents d JOIN Paragraphs p ON d.Document_ID = p.Document_ID WHERE p.Paragraph_Text IN ('Brazil', 'Ireland');
SELECT COUNT(*) AS NumberOfTeachers FROM teacher;
SELECT COUNT(*) AS Total_Teachers FROM teacher;
SELECT Name FROM teacher ORDER BY Age ASC;
SELECT Name FROM teacher ORDER BY Age ASC;
SELECT Age, Hometown FROM teacher;
SELECT Age, Hometown FROM teacher;
SELECT Name FROM teacher WHERE Hometown != 'Little Lever Urban District';
SELECT Name FROM teacher WHERE Hometown != 'Little Lever Urban District';
SELECT Name FROM teacher WHERE Age IN ('32', '33');
SELECT Name FROM teacher WHERE Age IN (32, 33);
SELECT Hometown FROM teacher ORDER BY Age ASC LIMIT 1;
SELECT Hometown FROM teacher ORDER BY CAST(Age AS INTEGER) DESC LIMIT 1;
SELECT "Hometown", COUNT("Teacher_ID") AS NumberOfTeachers FROM "teacher" GROUP BY "Hometown";
SELECT Hometown, COUNT(*) AS NumberOfTeachers FROM teacher GROUP BY Hometown;
SELECT Hometown, COUNT(*) AS Count FROM teacher GROUP BY Hometown ORDER BY Count DESC LIMIT 1;
SELECT "Hometown", COUNT(*) AS Count FROM teacher GROUP BY "Hometown" ORDER BY Count DESC;
SELECT Hometown FROM teacher GROUP BY Hometown HAVING COUNT(Teacher_ID) >= 2;
SELECT Hometown FROM teacher GROUP BY Hometown HAVING COUNT(Teacher_ID) >= 2;
SELECT teacher.Name, course.Course FROM teacher JOIN course_arrange ON teacher.Teacher_ID = course_arrange.Teacher_ID JOIN course ON course_arrange.Course_ID = course.Course_ID;
SELECT t.Name AS TeacherName, c.Course AS CourseName FROM teacher t JOIN course_arrange ca ON t.Teacher_ID = ca.Teacher_ID JOIN course c ON ca.Course_ID = c.Course_ID;
SELECT t."Name", c."Course" FROM "teacher" t JOIN "course_arrange" ca ON t."Teacher_ID" = ca."Teacher_ID" JOIN "course" c ON ca."Course_ID" = c."Course_ID" ORDER BY t."Name" ASC;
SELECT t."Name" AS Teacher_Name, c."Course" AS Course_Name FROM teacher t JOIN course_arrange ca ON t."Teacher_ID" = ca."Teacher_ID" JOIN course c ON ca."Course_ID" = c."Course_ID" ORDER BY t."Name" ASC;
SELECT t.Name FROM teacher t JOIN course c ON t.Teacher_ID = c.Course_ID WHERE c.Course = 'Math';
SELECT DISTINCT t."Name" FROM "teacher" t JOIN "course_arrange" ca ON t."Teacher_ID" = ca."Teacher_ID" WHERE ca."Course_ID" IN ( SELECT c."Course_ID" FROM "course" c WHERE c."Course" = 'Math' );
SELECT t."Name", COUNT(ca."Course_ID") AS "Number of Courses" FROM teacher t JOIN course_arrange ca ON t."Teacher_ID" = ca."Teacher_ID" GROUP BY t."Name";
SELECT t."Name", COUNT(ca."Course_ID") AS "Number of Courses" FROM "teacher" t JOIN "course_arrange" ca ON t."Teacher_ID" = ca."Teacher_ID" GROUP BY t."Name";
SELECT t.Name FROM teacher t JOIN course_arrange ca ON t.Teacher_ID = ca.Teacher_ID GROUP BY t.Teacher_ID HAVING COUNT(ca.Course_ID) >= 2;
SELECT t.Name FROM teacher t JOIN course_arrange ca ON t.Teacher_ID = ca.Teacher_ID GROUP BY t.Teacher_ID HAVING COUNT(DISTINCT ca.Course_ID) >= 2;
SELECT t.Name FROM teacher t LEFT JOIN course_arrange ca ON t.Teacher_ID = ca.Teacher_ID WHERE ca.Course_ID IS NULL;
SELECT t."Name" FROM teacher t LEFT JOIN course_arrange ca ON t."Teacher_ID" = ca."Teacher_ID" WHERE ca."Course_ID" IS NULL;
SELECT COUNT(*) AS NumberOfVisitorsBelowAge30 FROM visitor WHERE Age < 30;
SELECT Name FROM visitor WHERE Level_of_membership > 4 ORDER BY Level_of_membership DESC;
SELECT AVG(Age) AS Average_Age FROM visitor WHERE Level_of_membership <= 4;
SELECT Name, Level_of_membership FROM visitor WHERE Level_of_membership > 4 ORDER BY Age DESC;
SELECT Museum_ID, Name FROM museum ORDER BY Num_of_Staff DESC LIMIT 1;
SELECT AVG("Num_of_Staff") AS "Average_Num_of_Staff" FROM "museum" WHERE "Open_Year" < '2009';
SELECT Open_Year, Num_of_Staff FROM museum WHERE Name = 'Plaza Museum';
SELECT m.Name FROM museum m WHERE m.Num_of_Staff > ( SELECT MIN(m2.Num_of_Staff) FROM museum m2 WHERE strftime('%Y', m2.Open_Year) > '2010' );
SELECT v.ID, v.Name, v.Age FROM visitor v JOIN visit vi ON v.ID = vi.visitor_ID GROUP BY v.ID HAVING COUNT(vi.Museum_ID) > 1;
SELECT v.ID, v.Name, v.Level_of_membership FROM visitor v JOIN visit vi ON v.ID = CAST(vi.visitor_ID AS INTEGER) GROUP BY v.ID, v.Name, v.Level_of_membership ORDER BY SUM(vi.Total_spent) DESC LIMIT 1;
SELECT m.Museum_ID, m.Name FROM museum m JOIN visit v ON m.Museum_ID = v.Museum_ID GROUP BY m.Museum_ID ORDER BY COUNT(*) DESC LIMIT 1;
SELECT m.Name FROM museum m LEFT JOIN visit v ON m.Museum_ID = v.Museum_ID WHERE v.Museum_ID IS NULL;
SELECT v.Name, v.Age FROM visitor v JOIN visit vi ON v.ID = vi.visitor_ID ORDER BY vi.Num_of_Ticket DESC LIMIT 1;
SELECT AVG(Num_of_Ticket) AS Average_Tickets, MAX(Num_of_Ticket) AS Max_Tickets FROM visit;
SELECT SUM(v.Total_spent) AS Total_Expense FROM visit v JOIN visitor vi ON v.visitor_ID = vi.ID WHERE vi.Level_of_membership = 1;
SELECT DISTINCT v.Name FROM visitor v JOIN visit vi ON v.ID = vi.visitor_ID JOIN museum m ON vi.Museum_ID = m.Museum_ID WHERE m.Open_Year < '2009' AND m.Open_Year > '2011';
